STN;YYYYMMDD;HH;FH;T;Q;P;U
260;20230405;18;20;90;23;10197;46
260;20230405;19;10;58;1;10198;71
260;20230405;20;10;37;0;10198;81
260;20230405;21;10;22;0;10193;85
260;20230405;22;10;12;0;10191;87
260;20230405;23;20;7;0;10188;88
260;20230405;24;20;7;0;10182;91
260;20230406;1;20;15;0;10177;82
260;20230406;2;30;36;0;10170;67
260;20230406;3;30;39;0;10164;65
260;20230406;4;30;35;0;10160;68
260;20230406;5;30;39;0;10158;68
260;20230406;6;30;46;8;10157;67
260;20230406;7;30;56;33;10156;67
260;20230406;8;30;67;46;10155;66
260;20230406;9;40;75;81;10155;64
260;20230406;10;40;81;76;10155;69
260;20230406;11;60;80;67;10152;80
260;20230406;12;60;79;72;10147;86
260;20230406;13;50;78;45;10143;86
260;20230406;14;50;78;35;10138;88
260;20230406;15;50;75;22;10136;93
260;20230406;16;50;75;18;10133;94
260;20230406;17;40;76;9;10130;95
260;20230406;18;40;77;4;10130;95
260;20230406;19;30;78;0;10132;96
260;20230406;20;20;79;0;10135;97
260;20230406;21;10;83;0;10137;97
260;20230406;22;20;87;0;10139;94
260;20230406;23;30;84;0;10142;93
260;20230406;24;30;81;0;10145;93
260;20230407;1;20;81;0;10147;92
260;20230407;2;20;81;0;10147;90
260;20230407;3;20;81;0;10147;90
260;20230407;4;20;81;0;10149;90
260;20230407;5;30;81;0;10153;89
260;20230407;6;20;80;3;10156;88
260;20230407;7;20;80;13;10160;89
260;20230407;8;20;84;25;10166;88
260;20230407;9;30;89;42;10171;82
260;20230407;10;30;90;65;10174;80
260;20230407;11;30;93;61;10178;80
260;20230407;12;30;100;82;10180;75
260;20230407;13;30;96;47;10185;77
260;20230407;14;20;98;50;10187;80
260;20230407;15;20;93;30;10189;83
260;20230407;16;30;85;16;10193;90
260;20230407;17;20;88;13;10197;88
260;20230407;18;20;89;9;10203;85
260;20230407;19;10;86;2;10211;90
260;20230407;20;10;85;0;10213;92
260;20230407;21;10;84;0;10218;94
260;20230407;22;20;83;0;10220;96
260;20230407;23;10;82;0;10224;96
260;20230407;24;20;73;0;10227;97
260;20230408;1;10;71;0;10228;96
260;20230408;2;10;62;0;10231;98
260;20230408;3;10;61;0;10232;99
260;20230408;4;20;59;0;10235;99
260;20230408;5;20;63;1;10240;99
260;20230408;6;10;56;7;10245;99
260;20230408;7;10;51;28;10250;99
260;20230408;8;10;55;60;10256;96
260;20230408;9;10;95;175;10258;67
260;20230408;10;20;115;219;10260;60
260;20230408;11;30;125;246;10258;50
260;20230408;12;30;133;259;10257;50
260;20230408;13;40;139;238;10257;45
260;20230408;14;30;133;194;10255;51
260;20230408;15;40;131;203;10253;57
260;20230408;16;30;127;101;10254;54
260;20230408;17;30;122;51;10255;57
260;20230408;18;30;106;20;10255;75
260;20230408;19;30;102;1;10258;81
260;20230408;20;20;90;0;10260;87
260;20230408;21;20;74;0;10263;93
260;20230408;22;20;75;0;10264;92
260;20230408;23;20;72;0;10264;93
260;20230408;24;20;76;0;10262;91
260;20230409;1;20;84;0;10259;87
260;20230409;2;20;86;0;10257;86
260;20230409;3;20;86;0;10254;87
260;20230409;4;20;86;0;10251;86
260;20230409;5;30;87;0;10250;84
260;20230409;6;20;87;3;10252;83
260;20230409;7;20;88;10;10253;82
260;20230409;8;20;95;31;10253;79
260;20230409;9;20;106;91;10253;71
260;20230409;10;20;118;205;10249;69
260;20230409;11;30;125;230;10244;69
260;20230409;12;30;128;175;10240;68
260;20230409;13;40;142;202;10238;57
260;20230409;14;30;147;220;10235;50
260;20230409;15;30;148;202;10228;50
260;20230409;16;40;146;149;10224;51
260;20230409;17;30;142;74;10221;52
260;20230409;18;40;129;31;10221;56
260;20230409;19;30;111;1;10221;62
260;20230409;20;30;100;0;10218;65
260;20230409;21;30;98;0;10216;65
260;20230409;22;30;98;0;10215;64
260;20230409;23;30;95;0;10212;65
260;20230409;24;30;90;0;10207;67
260;20230410;1;30;82;0;10200;71
260;20230410;2;30;78;0;10194;74
260;20230410;3;30;73;0;10194;77
260;20230410;4;30;69;0;10189;78
260;20230410;5;30;74;0;10185;75
260;20230410;6;40;79;11;10184;72
260;20230410;7;40;87;30;10175;70
260;20230410;8;50;101;76;10167;65
260;20230410;9;50;108;84;10161;63
260;20230410;10;50;119;81;10152;61
260;20230410;11;60;136;133;10141;59
260;20230410;12;60;150;154;10130;53
260;20230410;13;60;150;69;10118;55
260;20230410;14;60;136;29;10106;69
260;20230410;15;60;123;27;10105;80
260;20230410;16;60;119;17;10099;86
260;20230410;17;60;114;10;10092;91
260;20230410;18;50;111;7;10085;90
260;20230410;19;50;113;2;10083;86
260;20230410;20;60;109;0;10080;85
260;20230410;21;50;104;0;10076;87
260;20230410;22;50;106;0;10075;82
260;20230410;23;50;83;0;10077;78
260;20230410;24;40;90;0;10077;84
260;20230411;1;50;89;0;10079;84
260;20230411;2;50;93;0;10080;79
260;20230411;3;50;90;0;10085;73
260;20230411;4;50;83;0;10090;76
260;20230411;5;50;78;0;10097;73
260;20230411;6;50;83;20;10105;73
260;20230411;7;50;91;64;10111;68
260;20230411;8;70;96;96;10114;62
260;20230411;9;70;107;143;10121;56
260;20230411;10;70;106;195;10125;52
260;20230411;11;70;115;222;10125;49
260;20230411;12;70;116;234;10130;44
260;20230411;13;70;128;277;10132;45
260;20230411;14;70;125;248;10130;41
260;20230411;15;60;128;207;10125;43
260;20230411;16;60;129;154;10120;41
260;20230411;17;50;123;90;10114;50
260;20230411;18;30;112;18;10105;57
260;20230411;19;20;101;2;10101;67
260;20230411;20;30;108;0;10091;64
260;20230411;21;40;105;0;10079;67
260;20230411;22;50;102;0;10071;70
260;20230411;23;50;92;0;10059;81
260;20230411;24;50;86;0;10046;85
260;20230412;1;60;80;0;10027;89
260;20230412;2;60;81;0;10012;88
260;20230412;3;60;80;0;9995;90
260;20230412;4;50;79;0;9983;93
260;20230412;5;50;81;0;9978;92
260;20230412;6;50;84;3;9977;93
260;20230412;7;40;87;15;9975;93
260;20230412;8;30;94;36;9974;88
260;20230412;9;30;110;115;9973;76
260;20230412;10;40;118;163;9970;62
260;20230412;11;40;118;116;9969;64
260;20230412;12;60;122;179;9972;52
260;20230412;13;70;109;137;9976;46
260;20230412;14;50;109;179;9974;57
260;20230412;15;50;105;101;9971;56
260;20230412;16;60;110;134;9975;57
260;20230412;17;40;97;66;9972;67
260;20230412;18;30;84;32;9968;78
260;20230412;19;30;72;2;9968;84
260;20230412;20;40;71;0;9960;84
260;20230412;21;50;69;0;9951;76
260;20230412;22;60;77;0;9940;66
260;20230412;23;80;63;0;9937;83
260;20230412;24;60;65;0;9930;84
260;20230413;1;50;63;0;9928;91
260;20230413;2;40;65;0;9931;90
260;20230413;3;50;61;0;9942;89
260;20230413;4;40;64;0;9950;89
260;20230413;5;50;66;0;9956;85
260;20230413;6;40;65;9;9965;89
260;20230413;7;50;73;31;9973;89
260;20230413;8;50;88;64;9982;82
260;20230413;9;60;95;75;9994;72
260;20230413;10;70;101;122;10004;63
260;20230413;11;60;104;111;10016;63
260;20230413;12;60;103;108;10025;63
260;20230413;13;60;116;165;10031;60
260;20230413;14;60;113;207;10038;57
260;20230413;15;60;120;175;10043;53
260;20230413;16;50;119;132;10048;51
260;20230413;17;50;115;86;10053;44
260;20230413;18;40;107;41;10059;51
260;20230413;19;30;93;4;10066;60
260;20230413;20;30;80;0;10075;66
260;20230413;21;30;74;0;10080;69
260;20230413;22;30;51;0;10082;79
260;20230413;23;20;36;0;10082;88
260;20230413;24;20;34;0;10083;89
260;20230414;1;20;35;0;10084;87
260;20230414;2;20;31;0;10087;89
260;20230414;3;20;21;0;10089;93
260;20230414;4;30;29;0;10091;88
260;20230414;5;30;29;1;10094;87
260;20230414;6;30;43;26;10094;85
260;20230414;7;20;65;82;10094;79
260;20230414;8;30;85;142;10092;73
260;20230414;9;30;110;196;10090;62
260;20230414;10;50;118;232;10088;58
260;20230414;11;50;123;246;10083;54
260;20230414;12;50;129;249;10081;51
260;20230414;13;50;141;234;10078;48
260;20230414;14;40;147;264;10073;43
260;20230414;15;40;151;219;10068;43
260;20230414;16;40;133;84;10070;46
260;20230414;17;30;142;77;10068;44
260;20230414;18;30;125;22;10075;51
260;20230414;19;10;104;1;10077;67
260;20230414;20;10;87;0;10081;74
260;20230414;21;20;88;0;10080;69
260;20230414;22;30;86;0;10080;63
260;20230414;23;30;84;0;10083;63
260;20230414;24;40;82;0;10086;64
260;20230415;1;30;77;0;10086;66
260;20230415;2;40;76;0;10087;68
260;20230415;3;30;65;0;10092;74
260;20230415;4;30;55;0;10096;79
260;20230415;5;30;49;1;10104;83
260;20230415;6;30;56;15;10113;84
260;20230415;7;40;78;63;10123;79
260;20230415;8;50;103;136;10132;68
260;20230415;9;60;114;197;10140;61
260;20230415;10;60;117;198;10148;61
260;20230415;11;60;124;236;10152;58
260;20230415;12;60;125;251;10158;58
260;20230415;13;70;126;239;10165;58
260;20230415;14;70;117;157;10173;61
260;20230415;15;70;104;74;10181;67
260;20230415;16;70;94;55;10189;71
260;20230415;17;60;94;39;10194;71
260;20230415;18;60;87;17;10200;75
260;20230415;19;50;82;3;10206;77
260;20230415;20;50;80;0;10211;80
260;20230415;21;40;80;0;10213;82
260;20230415;22;40;79;0;10216;85
260;20230415;23;40;80;0;10220;87
260;20230415;24;40;78;0;10223;93
260;20230416;1;40;78;0;10223;92
260;20230416;2;40;80;0;10224;91
260;20230416;3;40;80;0;10225;91
260;20230416;4;40;78;0;10227;94
260;20230416;5;40;79;0;10229;94
260;20230416;6;40;80;2;10232;95
260;20230416;7;30;82;6;10236;92
260;20230416;8;30;85;11;10241;91
260;20230416;9;30;88;20;10246;90
260;20230416;10;40;91;23;10250;88
260;20230416;11;40;94;39;10252;87
260;20230416;12;40;98;56;10253;87
260;20230416;13;40;103;73;10254;84
260;20230416;14;30;107;67;10253;82
260;20230416;15;30;107;49;10254;82
260;20230416;16;30;104;37;10254;84
260;20230416;17;30;102;30;10253;83
260;20230416;18;40;96;7;10258;87
260;20230416;19;30;90;2;10263;88
260;20230416;20;30;86;0;10265;90
260;20230416;21;30;85;0;10263;90
260;20230416;22;40;83;0;10263;92
260;20230416;23;30;80;0;10262;92
260;20230416;24;30;78;0;10264;94
260;20230417;1;30;76;0;10263;95
260;20230417;2;30;78;0;10264;91
260;20230417;3;30;77;0;10264;90
260;20230417;4;20;77;0;10265;91
260;20230417;5;30;74;1;10267;92
260;20230417;6;30;72;7;10270;93
260;20230417;7;30;73;18;10277;93
260;20230417;8;30;76;26;10278;93
260;20230417;9;30;86;79;10280;84
260;20230417;10;40;97;160;10282;79
260;20230417;11;40;114;174;10280;74
260;20230417;12;40;127;166;10276;69
260;20230417;13;40;142;206;10276;60
260;20230417;14;40;150;165;10272;64
260;20230417;15;50;146;130;10269;60
260;20230417;16;50;140;101;10268;65
260;20230417;17;40;141;94;10267;64
260;20230417;18;40;133;39;10267;68
260;20230417;19;40;120;5;10270;75
260;20230417;20;40;107;0;10274;80
260;20230417;21;30;98;0;10273;81
260;20230417;22;30;87;0;10273;82
260;20230417;23;30;85;0;10273;83
260;20230417;24;40;80;0;10274;81
260;20230418;1;40;73;0;10274;73
260;20230418;2;40;60;0;10272;69
260;20230418;3;30;58;0;10271;68
260;20230418;4;40;54;0;10271;69
260;20230418;5;50;59;1;10274;70
260;20230418;6;50;61;8;10277;74
260;20230418;7;50;70;39;10279;74
260;20230418;8;50;82;69;10279;71
260;20230418;9;60;98;146;10280;65
260;20230418;10;70;102;158;10278;64
260;20230418;11;60;103;117;10276;67
260;20230418;12;70;113;145;10273;62
260;20230418;13;60;120;102;10273;63
260;20230418;14;70;120;89;10272;64
260;20230418;15;60;127;84;10269;62
260;20230418;16;60;134;142;10266;58
260;20230418;17;50;135;88;10265;59
260;20230418;18;50;126;27;10266;60
260;20230418;19;30;115;4;10268;63
260;20230418;20;30;113;0;10273;63
260;20230418;21;40;103;0;10277;66
260;20230418;22;50;97;0;10278;67
260;20230418;23;50;93;0;10278;69
260;20230418;24;50;89;0;10279;73
260;20230419;1;50;84;0;10276;77
260;20230419;2;40;84;0;10275;78
260;20230419;3;50;89;0;10276;77
260;20230419;4;50;93;0;10274;75
260;20230419;5;60;86;2;10274;75
260;20230419;6;50;86;29;10277;69
260;20230419;7;50;101;89;10275;59
260;20230419;8;70;107;151;10276;46
260;20230419;9;70;115;206;10276;45
260;20230419;10;80;124;251;10274;40
260;20230419;11;70;132;278;10270;40
260;20230419;12;70;135;289;10263;33
260;20230419;13;80;145;284;10258;31
260;20230419;14;70;147;258;10251;33
260;20230419;15;70;148;217;10242;30
260;20230419;16;70;139;166;10239;40
260;20230419;17;80;136;107;10237;42
260;20230419;18;70;124;49;10235;44
260;20230419;19;60;111;7;10240;54
260;20230419;20;50;98;0;10245;57
260;20230419;21;50;95;0;10248;37
260;20230419;22;60;86;0;10248;36
260;20230419;23;40;76;0;10248;39
260;20230419;24;40;70;0;10243;43
260;20230420;1;30;64;0;10233;48
260;20230420;2;30;63;0;10225;55
260;20230420;3;30;73;0;10216;58
260;20230420;4;40;82;0;10211;57
260;20230420;5;40;85;1;10204;58
260;20230420;6;60;81;7;10204;61
260;20230420;7;60;74;24;10200;70
260;20230420;8;60;66;40;10202;79
260;20230420;9;60;73;68;10198;75
260;20230420;10;50;77;120;10193;75
260;20230420;11;60;90;135;10190;70
260;20230420;12;50;100;148;10184;55
260;20230420;13;60;103;65;10183;56
260;20230420;14;70;114;85;10178;55
260;20230420;15;70;112;89;10175;54
260;20230420;16;60;116;97;10173;53
260;20230420;17;50;108;63;10172;52
260;20230420;18;50;107;28;10173;50
260;20230420;19;40;100;9;10175;51
260;20230420;20;40;101;0;10176;57
260;20230420;21;60;91;0;10174;64
260;20230420;22;40;88;0;10173;70
260;20230420;23;40;80;0;10171;81
260;20230420;24;30;76;0;10162;87
260;20230421;1;20;74;0;10154;92
260;20230421;2;30;73;0;10150;94
260;20230421;3;20;73;0;10146;95
260;20230421;4;20;75;0;10142;95
260;20230421;5;30;77;2;10142;95
260;20230421;6;30;83;14;10146;93
260;20230421;7;40;90;32;10144;93
260;20230421;8;40;106;99;10145;87
260;20230421;9;40;116;121;10143;82
260;20230421;10;40;122;122;10140;75
260;20230421;11;40;128;101;10137;73
260;20230421;12;50;141;207;10129;71
260;20230421;13;50;142;186;10123;67
260;20230421;14;50;148;146;10115;67
260;20230421;15;40;151;73;10107;67
260;20230421;16;30;158;78;10097;64
260;20230421;17;50;160;64;10089;61
260;20230421;18;40;152;31;10082;65
260;20230421;19;50;105;3;10085;82
260;20230421;20;20;89;0;10084;92
260;20230421;21;10;92;0;10093;94
260;20230421;22;30;95;0;10090;87
260;20230421;23;20;68;0;10083;95
260;20230421;24;20;59;0;10084;99
260;20230422;1;10;47;0;10082;98
260;20230422;2;10;46;0;10083;98
260;20230422;3;10;37;0;10080;98
260;20230422;4;0;41;0;10075;99
260;20230422;5;10;50;2;10071;98
260;20230422;6;10;60;14;10073;98
260;20230422;7;10;81;45;10067;97
260;20230422;8;20;109;134;10069;85
260;20230422;9;20;141;192;10062;76
260;20230422;10;20;159;233;10054;69
260;20230422;11;20;161;208;10058;68
260;20230422;12;30;142;40;10060;82
260;20230422;13;20;123;26;10058;90
260;20230422;14;10;121;40;10061;93
260;20230422;15;10;113;21;10062;94
260;20230422;16;30;100;11;10066;95
260;20230422;17;20;96;24;10066;93
260;20230422;18;20;97;30;10069;90
260;20230422;19;10;87;8;10075;93
260;20230422;20;10;67;0;10079;98
260;20230422;21;10;57;0;10076;98
260;20230422;22;20;64;0;10076;99
260;20230422;23;20;76;0;10080;96
260;20230422;24;20;72;0;10074;97
260;20230423;1;20;70;0;10069;97
260;20230423;2;30;77;0;10065;96
260;20230423;3;30;83;0;10062;94
260;20230423;4;30;78;0;10059;94
260;20230423;5;20;76;3;10060;94
260;20230423;6;30;90;32;10059;92
260;20230423;7;30;113;93;10055;84
260;20230423;8;40;133;155;10053;77
260;20230423;9;40;143;206;10051;73
260;20230423;10;50;155;209;10048;67
260;20230423;11;50;159;191;10043;59
260;20230423;12;60;161;180;10034;57
260;20230423;13;50;163;143;10027;59
260;20230423;14;50;160;79;10019;62
260;20230423;15;50;138;54;10019;76
260;20230423;16;50;117;26;10018;90
260;20230423;17;30;110;17;10006;91
260;20230423;18;20;109;9;9992;94
260;20230423;19;40;108;4;9985;94
260;20230423;20;40;109;0;9978;94
260;20230423;21;30;107;0;9975;91
260;20230423;22;20;102;0;9973;93
260;20230423;23;40;98;0;9973;91
260;20230423;24;70;93;0;9981;92
260;20230424;1;50;92;0;9986;94
260;20230424;2;40;92;0;9987;94
260;20230424;3;30;91;0;9987;95
260;20230424;4;20;88;0;9987;94
260;20230424;5;10;88;2;9994;95
260;20230424;6;20;83;4;10006;94
260;20230424;7;40;83;6;10021;91
260;20230424;8;40;84;14;10034;91
260;20230424;9;50;88;48;10047;81
260;20230424;10;50;90;73;10055;72
260;20230424;11;50;94;115;10061;73
260;20230424;12;60;97;117;10069;73
260;20230424;13;60;93;89;10077;68
260;20230424;14;60;102;147;10080;63
260;20230424;15;60;101;127;10082;61
260;20230424;16;60;97;103;10087;63
260;20230424;17;60;90;77;10090;66
260;20230424;18;50;86;29;10092;71
260;20230424;19;40;82;6;10096;75
260;20230424;20;40;76;0;10102;82
260;20230424;21;40;74;0;10103;82
260;20230424;22;40;72;0;10104;85
260;20230424;23;30;63;0;10105;83
260;20230424;24;20;59;0;10107;85
260;20230425;1;20;45;0;10109;91
260;20230425;2;20;37;0;10113;90
260;20230425;3;20;39;0;10114;91
260;20230425;4;20;42;0;10117;89
260;20230425;5;20;46;3;10124;85
260;20230425;6;20;55;19;10129;83
260;20230425;7;20;75;90;10136;71
260;20230425;8;40;75;99;10141;63
260;20230425;9;30;79;135;10150;64
260;20230425;10;50;81;175;10157;57
260;20230425;11;40;96;198;10158;49
260;20230425;12;50;85;256;10165;61
260;20230425;13;50;90;152;10166;53
260;20230425;14;50;102;225;10167;46
260;20230425;15;50;96;157;10170;49
260;20230425;16;50;85;143;10176;60
260;20230425;17;40;81;78;10177;56
260;20230425;18;40;79;49;10181;56
260;20230425;19;40;64;9;10186;67
260;20230425;20;20;52;0;10190;74
260;20230425;21;20;50;0;10191;75
260;20230425;22;10;31;0;10191;87
260;20230425;23;20;24;0;10194;89
260;20230425;24;10;25;0;10194;88
260;20230426;1;10;13;0;10193;93
260;20230426;2;10;4;0;10192;98
260;20230426;3;10;-1;0;10192;98
260;20230426;4;10;-6;0;10191;98
260;20230426;5;10;2;7;10192;98
260;20230426;6;10;49;60;10194;78
260;20230426;7;20;62;55;10197;71
260;20230426;8;20;74;94;10198;63
260;20230426;9;20;71;61;10199;66
260;20230426;10;20;78;119;10198;58
260;20230426;11;20;73;31;10199;63
260;20230426;12;10;90;168;10194;52
260;20230426;13;20;91;164;10196;53
260;20230426;14;30;93;188;10196;48
260;20230426;15;20;97;122;10195;53
260;20230426;16;30;88;75;10195;51
260;20230426;17;20;88;34;10195;53
260;20230426;18;30;83;28;10198;57
260;20230426;19;30;72;7;10201;68
260;20230426;20;20;64;0;10204;71
260;20230426;21;10;30;0;10206;93
260;20230426;22;10;18;0;10206;94
260;20230426;23;10;10;0;10208;98
260;20230426;24;0;6;0;10213;95
260;20230427;1;10;-2;0;10211;96
260;20230427;2;10;-6;0;10209;98
260;20230427;3;10;-11;0;10207;98
260;20230427;4;20;-11;0;10209;97
260;20230427;5;10;-3;7;10212;95
260;20230427;6;10;34;51;10213;85
260;20230427;7;30;67;102;10213;69
260;20230427;8;40;81;148;10215;60
260;20230427;9;40;92;180;10213;53
260;20230427;10;30;106;222;10211;51
260;20230427;11;30;114;259;10209;45
260;20230427;12;40;119;291;10202;43
260;20230427;13;40;123;280;10199;39
260;20230427;14;30;130;242;10194;43
260;20230427;15;30;130;175;10187;41
260;20230427;16;30;127;130;10182;43
260;20230427;17;40;122;71;10174;41
260;20230427;18;40;114;27;10174;44
260;20230427;19;30;105;4;10172;49
260;20230427;20;30;101;0;10170;50
260;20230427;21;30;97;0;10164;52
260;20230427;22;40;94;0;10153;53
260;20230427;23;40;93;0;10146;54
260;20230427;24;40;90;0;10142;56
260;20230428;1;30;86;0;10131;60
260;20230428;2;30;86;0;10125;59
260;20230428;3;40;85;0;10117;59
260;20230428;4;30;83;0;10111;61
260;20230428;5;30;85;3;10105;64
260;20230428;6;20;86;8;10106;74
260;20230428;7;30;93;23;10101;82
260;20230428;8;30;102;45;10101;83
260;20230428;9;30;108;62;10100;95
260;20230428;10;30;116;56;10097;96
260;20230428;11;30;125;47;10097;95
260;20230428;12;40;134;82;10096;88
260;20230428;13;50;132;64;10099;92
260;20230428;14;40;130;48;10101;92
260;20230428;15;40;131;30;10102;92
260;20230428;16;30;130;22;10105;93
260;20230428;17;40;126;14;10109;94
260;20230428;18;40;116;9;10114;95
260;20230428;19;30;112;4;10118;92
260;20230428;20;40;107;0;10126;90
260;20230428;21;40;99;0;10134;92
260;20230428;22;40;94;0;10138;89
260;20230428;23;30;91;0;10142;88
260;20230428;24;20;89;0;10148;92
260;20230429;1;30;91;0;10152;87
260;20230429;2;30;91;0;10156;87
260;20230429;3;30;92;0;10162;86
260;20230429;4;20;92;0;10166;86
260;20230429;5;20;93;1;10174;85
260;20230429;6;20;94;12;10180;88
260;20230429;7;30;103;48;10188;81
260;20230429;8;30;104;69;10197;80
260;20230429;9;30;115;80;10200;73
260;20230429;10;40;127;160;10203;64
260;20230429;11;40;138;198;10204;59
260;20230429;12;30;148;283;10205;53
260;20230429;13;30;153;289;10205;49
260;20230429;14;50;158;267;10208;49
260;20230429;15;40;155;227;10211;44
260;20230429;16;40;154;176;10214;41
260;20230429;17;40;146;122;10217;44
260;20230429;18;40;130;63;10219;47
260;20230429;19;40;111;14;10223;54
260;20230429;20;30;100;0;10229;63
260;20230429;21;20;89;0;10232;73
260;20230429;22;20;78;0;10234;81
260;20230429;23;20;59;0;10236;90
260;20230429;24;10;47;0;10238;96
260;20230430;1;10;42;0;10239;95
260;20230430;2;10;35;0;10240;98
260;20230430;3;10;30;0;10239;98
260;20230430;4;10;27;0;10237;98
260;20230430;5;10;45;9;10238;96
260;20230430;6;10;78;53;10241;87
260;20230430;7;20;105;110;10243;77
260;20230430;8;30;114;166;10242;69
260;20230430;9;20;133;218;10242;65
260;20230430;10;20;143;256;10238;61
260;20230430;11;20;152;276;10233;60
260;20230430;12;20;167;261;10226;52
260;20230430;13;20;169;250;10221;50
260;20230430;14;30;167;147;10216;48
260;20230430;15;20;172;151;10211;48
260;20230430;16;30;174;130;10206;45
260;20230430;17;30;162;72;10202;52
260;20230430;18;30;153;38;10199;55
260;20230430;19;20;131;10;10197;72
260;20230430;20;20;110;0;10197;76
260;20230430;21;20;98;0;10194;81
260;20230430;22;20;89;0;10191;85
260;20230430;23;10;80;0;10187;89
260;20230430;24;10;66;0;10184;96
260;20230501;1;20;69;0;10176;89
260;20230501;2;10;66;0;10168;90
260;20230501;3;10;75;0;10161;87
260;20230501;4;10;79;0;10155;89
260;20230501;5;10;84;3;10155;81
260;20230501;6;10;91;12;10152;77
260;20230501;7;10;105;36;10151;72
260;20230501;8;0;118;50;10152;68
260;20230501;9;0;130;76;10152;65
260;20230501;10;10;147;120;10153;58
260;20230501;11;20;150;90;10157;58
260;20230501;12;30;140;118;10159;64
260;20230501;13;30;131;61;10158;73
260;20230501;14;20;156;150;10157;62
260;20230501;15;30;167;203;10156;54
260;20230501;16;30;162;119;10160;58
260;20230501;17;40;155;132;10164;62
260;20230501;18;30;144;64;10169;67
260;20230501;19;30;126;14;10177;74
260;20230501;20;30;112;0;10184;85
260;20230501;21;30;109;0;10188;87
260;20230501;22;20;107;0;10191;86
260;20230501;23;30;103;0;10198;87
260;20230501;24;30;102;0;10202;89
260;20230502;1;30;105;0;10205;87
260;20230502;2;40;98;0;10210;85
260;20230502;3;30;93;0;10217;79
260;20230502;4;40;88;0;10223;75
260;20230502;5;30;86;3;10232;81
260;20230502;6;30;87;15;10240;75
260;20230502;7;30;94;53;10250;67
260;20230502;8;50;87;63;10257;70
260;20230502;9;40;97;102;10261;60
260;20230502;10;40;103;137;10267;53
260;20230502;11;40;113;293;10270;49
260;20230502;12;40;112;304;10274;49
260;20230502;13;40;110;282;10278;49
260;20230502;14;30;128;287;10280;46
260;20230502;15;40;119;249;10280;47
260;20230502;16;40;117;186;10281;46
260;20230502;17;40;109;129;10283;50
260;20230502;18;40;100;68;10285;54
260;20230502;19;30;86;17;10289;59
260;20230502;20;20;78;0;10292;64
260;20230502;21;20;71;0;10296;69
260;20230502;22;20;50;0;10294;81
260;20230502;23;20;50;0;10295;78
260;20230502;24;20;33;0;10298;89
260;20230503;1;10;22;0;10297;93
260;20230503;2;20;21;0;10297;95
260;20230503;3;20;16;0;10293;92
260;20230503;4;10;6;0;10296;95
260;20230503;5;10;25;12;10300;97
260;20230503;6;10;55;57;10302;75
260;20230503;7;30;80;119;10300;61
260;20230503;8;50;90;177;10295;59
260;20230503;9;40;105;225;10294;59
260;20230503;10;30;115;263;10294;49
260;20230503;11;30;123;290;10290;49
260;20230503;12;30;139;289;10284;50
260;20230503;13;30;140;288;10275;46
260;20230503;14;40;149;265;10267;45
260;20230503;15;50;150;225;10260;43
260;20230503;16;50;150;181;10257;44
260;20230503;17;50;148;125;10255;42
260;20230503;18;40;134;38;10252;48
260;20230503;19;30;120;10;10254;52
260;20230503;20;30;110;0;10254;56
260;20230503;21;40;101;0;10252;63
260;20230503;22;40;90;0;10248;68
260;20230503;23;30;79;0;10245;73
260;20230503;24;30;74;0;10239;74
260;20230504;1;40;74;0;10234;74
260;20230504;2;40;71;0;10230;76
260;20230504;3;30;67;0;10226;76
260;20230504;4;30;61;0;10222;79
260;20230504;5;30;62;9;10221;79
260;20230504;6;30;78;45;10218;74
260;20230504;7;30;94;85;10214;68
260;20230504;8;40;127;162;10210;61
260;20230504;9;40;146;182;10203;54
260;20230504;10;40;172;244;10197;49
260;20230504;11;50;195;282;10187;41
260;20230504;12;50;202;296;10179;37
260;20230504;13;50;210;274;10171;38
260;20230504;14;50;211;231;10162;41
260;20230504;15;60;216;207;10155;39
260;20230504;16;50;214;168;10150;38
260;20230504;17;60;215;103;10144;39
260;20230504;18;50;200;53;10145;44
260;20230504;19;30;186;15;10148;49
260;20230504;20;40;171;0;10147;51
260;20230504;21;30;168;0;10142;54
260;20230504;22;30;160;0;10138;57
260;20230504;23;20;137;0;10138;70
260;20230504;24;10;141;0;10144;67
260;20230505;1;20;160;0;10142;69
260;20230505;2;20;155;0;10147;73
260;20230505;3;20;129;0;10146;90
260;20230505;4;30;132;0;10149;84
260;20230505;5;30;133;10;10155;86
260;20230505;6;20;144;57;10158;82
260;20230505;7;20;159;114;10161;74
260;20230505;8;20;172;169;10163;67
260;20230505;9;30;174;183;10166;66
260;20230505;10;30;143;85;10169;85
260;20230505;11;20;141;34;10169;88
260;20230505;12;10;139;24;10172;92
260;20230505;13;20;138;41;10167;94
260;20230505;14;20;130;24;10170;88
260;20230505;15;10;140;72;10167;84
260;20230505;16;20;153;133;10163;81
260;20230505;17;20;156;123;10161;78
260;20230505;18;20;149;52;10162;81
260;20230505;19;20;131;13;10163;89
260;20230505;20;10;115;0;10167;98
260;20230505;21;20;116;0;10167;92
260;20230505;22;20;104;0;10167;97
260;20230505;23;20;101;0;10165;99
260;20230505;24;10;107;0;10164;98
260;20230506;1;20;106;0;10160;97
260;20230506;2;20;92;0;10160;98
260;20230506;3;20;96;0;10160;98
260;20230506;4;20;88;0;10159;98
260;20230506;5;10;103;12;10164;98
260;20230506;6;10;110;28;10166;98
260;20230506;7;10;120;59;10168;96
260;20230506;8;10;139;95;10170;88
