STN;YYYYMMDD;HH;FH;T;Q;P;U
260;20210326;14;70;133;119;10132;55
260;20210326;15;60;126;72;10128;56
260;20210326;16;60;126;50;10121;54
260;20210326;17;60;124;41;10117;55
260;20210326;18;60;118;9;10113;57
260;20210326;19;50;106;0;10108;63
260;20210326;20;40;105;0;10101;64
260;20210326;21;50;97;0;10107;69
260;20210326;22;50;63;0;10115;86
260;20210326;23;40;59;0;10116;90
260;20210326;24;40;56;0;10115;88
260;20210327;1;40;55;0;10118;89
260;20210327;2;50;50;0;10120;86
260;20210327;3;50;54;0;10124;88
260;20210327;4;50;58;0;10128;85
260;20210327;5;50;62;0;10135;78
260;20210327;6;50;58;1;10145;70
260;20210327;7;50;62;27;10154;74
260;20210327;8;50;73;80;10162;68
260;20210327;9;60;65;72;10175;71
260;20210327;10;70;74;119;10188;57
260;20210327;11;70;75;109;10197;59
260;20210327;12;70;78;111;10209;59
260;20210327;13;70;84;161;10217;57
260;20210327;14;60;80;114;10227;57
260;20210327;15;70;85;116;10233;54
260;20210327;16;50;90;76;10237;50
260;20210327;17;50;87;54;10242;53
260;20210327;18;40;76;12;10246;56
260;20210327;19;30;63;0;10250;64
260;20210327;20;30;64;0;10252;68
260;20210327;21;30;64;0;10256;73
260;20210327;22;30;68;0;10256;78
260;20210327;23;30;70;0;10257;77
260;20210327;24;40;71;0;10253;77
260;20210328;1;40;71;0;10251;79
260;20210328;2;40;68;0;10246;81
260;20210328;3;40;67;0;10245;79
260;20210328;4;40;64;0;10244;81
260;20210328;5;40;63;0;10244;81
260;20210328;6;40;72;4;10241;78
260;20210328;7;40;78;26;10242;77
260;20210328;8;50;94;92;10243;73
260;20210328;9;60;106;86;10241;65
260;20210328;10;80;111;105;10244;61
260;20210328;11;80;108;74;10246;65
260;20210328;12;70;112;56;10247;63
260;20210328;13;80;115;49;10249;63
260;20210328;14;70;120;42;10244;62
260;20210328;15;70;123;86;10245;62
260;20210328;16;70;121;26;10248;64
260;20210328;17;60;118;18;10249;65
260;20210328;18;60;114;6;10251;66
260;20210328;19;60;108;0;10254;69
260;20210328;20;60;107;0;10257;68
260;20210328;21;60;103;0;10255;70
260;20210328;22;50;101;0;10256;71
260;20210328;23;40;94;0;10258;74
260;20210328;24;40;90;0;10254;77
260;20210329;1;50;89;0;10252;76
260;20210329;2;50;88;0;10252;76
260;20210329;3;40;89;0;10252;75
260;20210329;4;50;90;0;10253;74
260;20210329;5;50;91;0;10255;74
260;20210329;6;50;87;4;10260;77
260;20210329;7;50;94;27;10267;76
260;20210329;8;60;109;100;10271;73
260;20210329;9;60;118;155;10277;70
260;20210329;10;60;132;199;10282;67
260;20210329;11;60;143;230;10284;62
260;20210329;12;60;154;243;10285;56
260;20210329;13;60;166;238;10284;48
260;20210329;14;60;179;216;10282;43
260;20210329;15;60;181;177;10283;39
260;20210329;16;60;187;128;10282;34
260;20210329;17;60;179;70;10282;32
260;20210329;18;40;165;19;10284;40
260;20210329;19;30;148;0;10289;47
260;20210329;20;20;100;0;10294;68
260;20210329;21;20;107;0;10296;64
260;20210329;22;20;74;0;10296;79
260;20210329;23;30;78;0;10299;69
260;20210329;24;30;102;0;10301;59
260;20210330;1;20;45;0;10301;86
260;20210330;2;10;31;0;10299;93
260;20210330;3;10;26;0;10299;95
260;20210330;4;20;24;0;10301;94
260;20210330;5;20;20;0;10304;94
260;20210330;6;10;27;7;10308;95
260;20210330;7;20;78;53;10311;83
260;20210330;8;20;107;99;10313;71
260;20210330;9;20;138;164;10316;59
260;20210330;10;20;168;200;10316;48
260;20210330;11;20;184;234;10311;45
260;20210330;12;30;194;250;10304;41
260;20210330;13;30;199;243;10299;36
260;20210330;14;40;207;221;10291;37
260;20210330;15;40;208;180;10283;32
260;20210330;16;30;207;129;10276;33
260;20210330;17;20;204;69;10271;30
260;20210330;18;10;169;18;10271;41
260;20210330;19;10;118;0;10269;66
260;20210330;20;20;94;0;10267;78
260;20210330;21;20;81;0;10264;82
260;20210330;22;10;67;0;10259;90
260;20210330;23;10;55;0;10255;94
260;20210330;24;10;50;0;10251;93
260;20210331;1;10;47;0;10245;97
260;20210331;2;10;41;0;10238;96
260;20210331;3;10;38;0;10233;96
260;20210331;4;10;35;0;10231;96
260;20210331;5;10;33;0;10229;95
260;20210331;6;20;47;6;10225;90
260;20210331;7;20;104;48;10226;68
260;20210331;8;20;130;105;10224;57
260;20210331;9;20;154;157;10223;56
260;20210331;10;20;188;201;10219;50
260;20210331;11;20;212;231;10216;47
260;20210331;12;20;223;242;10210;38
260;20210331;13;30;229;236;10205;37
260;20210331;14;30;238;210;10202;34
260;20210331;15;30;232;170;10198;27
260;20210331;16;20;230;115;10196;30
260;20210331;17;30;208;48;10197;33
260;20210331;18;20;188;15;10197;39
260;20210331;19;20;143;0;10200;61
260;20210331;20;10;121;0;10200;71
260;20210331;21;10;127;0;10199;72
260;20210331;22;10;125;0;10199;72
260;20210331;23;10;113;0;10200;79
260;20210331;24;10;113;0;10198;80
260;20210401;1;10;112;0;10192;78
260;20210401;2;20;132;0;10199;64
260;20210401;3;10;98;0;10198;80
260;20210401;4;10;82;0;10196;89
260;20210401;5;20;83;0;10200;87
260;20210401;6;20;106;6;10207;74
260;20210401;7;30;109;38;10213;78
260;20210401;8;40;110;87;10219;75
260;20210401;9;50;115;142;10224;73
260;20210401;10;50;124;194;10228;63
260;20210401;11;60;122;226;10233;66
260;20210401;12;60;125;238;10237;64
260;20210401;13;60;120;224;10239;64
260;20210401;14;60;121;208;10241;59
260;20210401;15;60;112;180;10241;62
260;20210401;16;50;112;132;10242;61
260;20210401;17;50;100;72;10246;63
260;20210401;18;50;86;22;10249;70
260;20210401;19;40;74;0;10256;77
260;20210401;20;40;70;0;10261;78
260;20210401;21;40;60;0;10264;80
260;20210401;22;30;51;0;10267;82
260;20210401;23;30;46;0;10268;85
260;20210401;24;20;42;0;10268;88
260;20210402;1;20;39;0;10267;87
260;20210402;2;20;27;0;10266;92
260;20210402;3;20;18;0;10266;95
260;20210402;4;20;5;0;10265;98
260;20210402;5;10;5;0;10267;97
260;20210402;6;10;11;8;10268;98
260;20210402;7;20;44;35;10271;86
260;20210402;8;30;60;55;10275;70
260;20210402;9;40;64;70;10276;69
260;20210402;10;50;66;73;10276;68
260;20210402;11;50;72;101;10277;67
260;20210402;12;50;70;88;10276;65
260;20210402;13;50;72;56;10273;67
260;20210402;14;50;73;50;10270;68
260;20210402;15;50;75;47;10268;66
260;20210402;16;50;74;32;10268;63
260;20210402;17;40;73;18;10269;69
260;20210402;18;40;60;6;10269;83
260;20210402;19;30;64;0;10269;82
260;20210402;20;30;66;0;10269;80
260;20210402;21;40;56;0;10271;81
260;20210402;22;30;60;0;10271;83
260;20210402;23;50;59;0;10271;78
260;20210402;24;50;54;0;10270;75
260;20210403;1;30;56;0;10267;73
260;20210403;2;30;60;0;10265;71
260;20210403;3;40;63;0;10267;66
260;20210403;4;30;63;0;10267;72
260;20210403;5;30;60;0;10271;75
260;20210403;6;30;51;5;10277;83
260;20210403;7;40;63;33;10284;76
260;20210403;8;50;72;62;10288;70
260;20210403;9;40;83;132;10291;65
260;20210403;10;50;86;149;10293;64
260;20210403;11;50;90;165;10295;61
260;20210403;12;50;100;205;10293;63
260;20210403;13;50;97;227;10291;56
260;20210403;14;50;100;179;10289;55
260;20210403;15;50;90;129;10286;57
260;20210403;16;50;84;83;10285;59
260;20210403;17;50;73;28;10287;61
260;20210403;18;50;70;7;10286;65
260;20210403;19;50;64;0;10288;62
260;20210403;20;40;63;0;10288;63
260;20210403;21;40;62;0;10287;66
260;20210403;22;40;62;0;10286;68
260;20210403;23;40;62;0;10284;69
260;20210403;24;30;61;0;10281;70
260;20210404;1;20;60;0;10279;72
260;20210404;2;30;58;0;10276;71
260;20210404;3;20;57;0;10273;72
260;20210404;4;20;56;0;10270;74
260;20210404;5;20;54;0;10267;76
260;20210404;6;20;54;2;10268;75
260;20210404;7;20;55;10;10268;74
260;20210404;8;20;54;17;10267;78
260;20210404;9;20;60;32;10264;70
260;20210404;10;20;64;64;10262;69
260;20210404;11;30;68;63;10255;68
260;20210404;12;20;75;86;10246;65
260;20210404;13;30;78;110;10238;65
260;20210404;14;30;82;122;10228;66
260;20210404;15;40;91;125;10218;63
260;20210404;16;40;90;101;10208;62
260;20210404;17;40;78;55;10202;66
260;20210404;18;40;66;24;10193;71
260;20210404;19;40;57;0;10184;77
260;20210404;20;40;53;0;10171;79
260;20210404;21;50;49;0;10158;81
260;20210404;22;50;51;0;10141;82
260;20210404;23;50;55;0;10128;82
260;20210404;24;60;56;0;10114;84
260;20210405;1;50;55;0;10105;88
260;20210405;2;40;62;0;10094;89
260;20210405;3;50;82;0;10081;74
260;20210405;4;50;84;0;10071;74
260;20210405;5;60;85;0;10061;75
260;20210405;6;60;50;2;10072;85
260;20210405;7;60;36;11;10083;82
260;20210405;8;60;34;31;10091;76
260;20210405;9;70;34;59;10102;71
260;20210405;10;60;40;94;10107;56
260;20210405;11;70;43;171;10115;47
260;20210405;12;70;36;223;10122;58
260;20210405;13;70;38;179;10124;65
260;20210405;14;80;39;182;10128;62
260;20210405;15;70;42;129;10128;52
260;20210405;16;70;20;121;10140;73
260;20210405;17;50;32;61;10135;68
260;20210405;18;60;35;27;10132;60
260;20210405;19;60;17;1;10133;81
260;20210405;20;60;28;0;10124;83
260;20210405;21;60;31;0;10123;83
260;20210405;22;50;33;0;10127;82
260;20210405;23;60;34;0;10130;73
260;20210405;24;50;29;0;10134;79
260;20210406;1;40;33;0;10137;74
260;20210406;2;50;25;0;10133;75
260;20210406;3;40;12;0;10134;87
260;20210406;4;30;16;0;10132;82
260;20210406;5;40;15;0;10134;80
260;20210406;6;40;8;7;10133;91
260;20210406;7;30;22;37;10135;80
260;20210406;8;40;16;80;10134;85
260;20210406;9;40;37;150;10129;65
260;20210406;10;60;27;145;10131;74
260;20210406;11;50;50;199;10122;65
260;20210406;12;60;46;160;10120;65
260;20210406;13;50;41;128;10119;62
260;20210406;14;50;48;115;10116;57
260;20210406;15;60;44;93;10117;65
260;20210406;16;50;41;79;10116;67
260;20210406;17;60;19;59;10121;85
260;20210406;18;40;17;11;10124;76
260;20210406;19;40;11;0;10129;83
260;20210406;20;30;19;0;10134;74
260;20210406;21;30;15;0;10131;73
260;20210406;22;30;16;0;10134;76
260;20210406;23;40;6;0;10136;85
260;20210406;24;30;10;0;10140;89
260;20210407;1;30;10;0;10137;90
260;20210407;2;20;7;0;10135;94
260;20210407;3;30;12;0;10130;92
260;20210407;4;50;8;0;10126;93
260;20210407;5;50;5;0;10119;96
260;20210407;6;40;27;2;10122;96
260;20210407;7;60;46;34;10133;87
260;20210407;8;50;57;53;10144;82
260;20210407;9;60;61;59;10154;77
260;20210407;10;60;60;90;10163;73
260;20210407;11;70;63;114;10170;70
260;20210407;12;60;64;119;10176;63
260;20210407;13;70;47;124;10184;76
260;20210407;14;60;61;152;10186;61
260;20210407;15;70;35;82;10197;75
260;20210407;16;60;54;120;10195;69
260;20210407;17;60;33;65;10200;80
260;20210407;18;50;22;22;10205;87
260;20210407;19;30;24;1;10208;84
260;20210407;20;30;24;0;10212;82
260;20210407;21;20;21;0;10214;84
260;20210407;22;20;23;0;10220;78
260;20210407;23;20;19;0;10222;84
260;20210407;24;20;25;0;10225;77
260;20210408;1;30;23;0;10227;78
260;20210408;2;20;23;0;10229;82
260;20210408;3;20;23;0;10227;82
260;20210408;4;10;24;0;10228;79
260;20210408;5;20;12;0;10228;86
260;20210408;6;20;28;15;10230;72
260;20210408;7;30;38;38;10233;63
260;20210408;8;30;56;100;10233;57
260;20210408;9;40;59;71;10233;56
260;20210408;10;50;60;77;10232;52
260;20210408;11;60;68;122;10230;50
260;20210408;12;60;72;132;10226;55
260;20210408;13;60;80;186;10220;52
260;20210408;14;70;85;192;10215;50
260;20210408;15;60;88;126;10209;50
260;20210408;16;60;83;95;10204;50
260;20210408;17;50;86;52;10198;51
260;20210408;18;40;80;20;10193;54
260;20210408;19;30;67;1;10188;61
260;20210408;20;30;61;0;10185;63
260;20210408;21;40;54;0;10180;64
260;20210408;22;40;49;0;10172;68
260;20210408;23;30;45;0;10165;70
260;20210408;24;30;45;0;10157;72
260;20210409;1;40;49;0;10153;66
260;20210409;2;40;49;0;10146;68
260;20210409;3;40;51;0;10141;68
260;20210409;4;40;51;0;10137;69
260;20210409;5;40;51;0;10133;71
260;20210409;6;40;52;13;10133;73
260;20210409;7;50;62;51;10133;75
260;20210409;8;50;73;84;10133;74
260;20210409;9;50;88;132;10134;72
260;20210409;10;50;95;177;10135;70
260;20210409;11;50;109;175;10133;65
260;20210409;12;40;101;92;10131;64
260;20210409;13;40;107;91;10131;60
260;20210409;14;50;119;168;10128;54
260;20210409;15;50;116;140;10128;52
260;20210409;16;50;117;132;10126;50
260;20210409;17;40;110;84;10126;65
260;20210409;18;30;89;29;10126;75
260;20210409;19;20;83;1;10130;76
260;20210409;20;20;76;0;10128;78
260;20210409;21;30;63;0;10129;87
260;20210409;22;30;58;0;10129;87
260;20210409;23;30;56;0;10132;86
260;20210409;24;30;51;0;10133;88
260;20210410;1;20;50;0;10132;87
260;20210410;2;20;52;0;10132;86
260;20210410;3;30;52;0;10134;85
260;20210410;4;30;51;0;10136;86
260;20210410;5;30;50;0;10138;86
260;20210410;6;30;50;8;10141;86
260;20210410;7;40;55;34;10144;81
260;20210410;8;40;66;72;10145;76
260;20210410;9;50;74;92;10146;72
260;20210410;10;50;76;67;10147;70
260;20210410;11;50;70;52;10143;77
260;20210410;12;50;71;67;10135;76
260;20210410;13;50;67;62;10130;80
260;20210410;14;50;61;29;10125;84
260;20210410;15;40;56;14;10121;89
260;20210410;16;50;51;14;10113;90
260;20210410;17;60;44;10;10109;92
260;20210410;18;60;40;4;10105;91
260;20210410;19;60;35;0;10102;92
260;20210410;20;60;33;0;10100;91
260;20210410;21;50;27;0;10097;93
260;20210410;22;60;24;0;10095;94
260;20210410;23;50;22;0;10096;94
260;20210410;24;50;24;0;10094;94
260;20210411;1;50;28;0;10094;94
260;20210411;2;50;30;0;10090;94
260;20210411;3;50;30;0;10095;93
260;20210411;4;50;31;0;10098;93
260;20210411;5;50;34;0;10102;90
260;20210411;6;50;36;4;10109;89
260;20210411;7;40;38;8;10117;87
260;20210411;8;50;41;24;10124;82
260;20210411;9;50;50;69;10130;79
260;20210411;10;60;57;102;10136;72
260;20210411;11;60;59;114;10141;71
260;20210411;12;50;68;140;10147;64
260;20210411;13;50;67;165;10155;59
260;20210411;14;50;71;145;10160;62
260;20210411;15;40;70;108;10165;61
260;20210411;16;40;71;100;10170;55
260;20210411;17;40;62;63;10177;57
260;20210411;18;40;56;41;10186;59
260;20210411;19;30;41;2;10197;71
260;20210411;20;20;31;0;10204;77
260;20210411;21;20;20;0;10208;84
260;20210411;22;10;17;0;10213;88
260;20210411;23;10;0;0;10219;94
260;20210411;24;20;5;0;10224;92
260;20210412;1;20;-2;0;10227;94
260;20210412;2;20;-4;0;10232;95
260;20210412;3;20;10;0;10235;88
260;20210412;4;20;14;0;10238;88
260;20210412;5;20;-3;0;10242;94
260;20210412;6;10;19;18;10249;85
260;20210412;7;30;21;77;10259;83
260;20210412;8;20;35;68;10260;82
260;20210412;9;40;26;94;10270;85
260;20210412;10;40;37;96;10271;91
260;20210412;11;40;60;259;10269;73
260;20210412;12;40;62;219;10273;65
260;20210412;13;50;68;230;10276;53
260;20210412;14;50;79;172;10277;56
260;20210412;15;60;77;196;10278;52
260;20210412;16;50;50;119;10286;70
260;20210412;17;40;61;82;10288;61
260;20210412;18;40;56;30;10289;54
260;20210412;19;30;45;3;10296;62
260;20210412;20;20;34;0;10299;77
260;20210412;21;10;23;0;10302;84
260;20210412;22;20;23;0;10305;86
260;20210412;23;20;19;0;10306;87
260;20210412;24;20;23;0;10309;85
260;20210413;1;20;13;0;10310;89
260;20210413;2;20;4;0;10310;93
260;20210413;3;20;-15;0;10314;97
260;20210413;4;10;-21;0;10315;97
260;20210413;5;10;-22;0;10319;96
260;20210413;6;10;8;22;10324;85
260;20210413;7;20;48;68;10330;72
260;20210413;8;30;67;121;10332;64
260;20210413;9;30;76;187;10333;57
260;20210413;10;30;82;209;10332;52
260;20210413;11;30;86;217;10329;44
260;20210413;12;40;84;159;10327;45
260;20210413;13;30;89;138;10327;44
260;20210413;14;30;87;113;10324;44
260;20210413;15;30;85;99;10322;42
260;20210413;16;40;83;51;10320;42
260;20210413;17;30;88;70;10322;41
260;20210413;18;20;77;45;10321;42
260;20210413;19;20;53;3;10324;56
260;20210413;20;20;22;0;10327;75
260;20210413;21;0;4;0;10326;92
260;20210413;22;10;5;0;10325;86
260;20210413;23;10;-2;0;10321;93
260;20210413;24;0;-3;0;10320;94
260;20210414;1;10;-5;0;10317;95
260;20210414;2;10;2;0;10316;92
260;20210414;3;10;3;0;10314;93
260;20210414;4;10;3;0;10311;93
260;20210414;5;10;8;1;10313;88
260;20210414;6;10;13;18;10317;88
260;20210414;7;20;30;21;10324;83
260;20210414;8;30;39;69;10323;84
260;20210414;9;20;55;122;10323;77
260;20210414;10;10;59;103;10322;68
260;20210414;11;10;79;126;10318;60
260;20210414;12;30;82;204;10313;43
260;20210414;13;30;92;168;10310;49
260;20210414;14;50;89;155;10308;48
260;20210414;15;50;77;114;10308;48
260;20210414;16;50;83;135;10305;47
260;20210414;17;50;74;121;10305;61
260;20210414;18;50;65;50;10307;61
260;20210414;19;40;55;4;10311;68
260;20210414;20;30;48;0;10314;72
260;20210414;21;30;42;0;10315;76
260;20210414;22;20;36;0;10316;78
260;20210414;23;20;12;0;10315;90
260;20210414;24;20;33;0;10315;82
260;20210415;1;20;21;0;10309;96
260;20210415;2;10;14;0;10308;97
260;20210415;3;10;11;0;10306;96
260;20210415;4;10;10;0;10305;98
260;20210415;5;10;8;1;10308;96
260;20210415;6;10;19;17;10311;98
260;20210415;7;10;49;79;10313;79
260;20210415;8;30;51;114;10317;78
260;20210415;9;40;59;120;10318;74
260;20210415;10;50;68;197;10319;67
260;20210415;11;40;76;238;10318;60
260;20210415;12;40;80;183;10314;55
260;20210415;13;30;77;73;10313;56
260;20210415;14;20;95;157;10308;45
260;20210415;15;20;86;77;10305;46
260;20210415;16;40;85;51;10304;53
260;20210415;17;30;83;40;10302;50
260;20210415;18;30;81;34;10301;55
260;20210415;19;30;71;3;10305;57
260;20210415;20;20;62;0;10307;63
260;20210415;21;30;55;0;10308;58
260;20210415;22;30;43;0;10309;60
260;20210415;23;30;36;0;10309;65
260;20210415;24;30;27;0;10307;71
260;20210416;1;20;21;0;10302;75
260;20210416;2;20;-5;0;10301;89
260;20210416;3;20;-13;0;10299;94
260;20210416;4;20;-17;0;10299;93
260;20210416;5;20;-15;1;10300;94
260;20210416;6;20;1;15;10300;97
260;20210416;7;20;58;81;10301;67
260;20210416;8;40;77;140;10300;59
260;20210416;9;30;88;192;10298;54
260;20210416;10;40;101;234;10295;47
260;20210416;11;40;102;257;10291;45
260;20210416;12;40;110;230;10286;44
260;20210416;13;40;116;227;10283;44
260;20210416;14;40;108;205;10280;44
260;20210416;15;50;113;183;10275;44
260;20210416;16;60;113;152;10274;45
260;20210416;17;60;105;96;10275;53
260;20210416;18;50;97;41;10275;58
260;20210416;19;40;86;5;10280;61
260;20210416;20;40;78;0;10283;60
260;20210416;21;30;69;0;10283;62
260;20210416;22;30;59;0;10286;67
260;20210416;23;30;53;0;10286;71
260;20210416;24;30;46;0;10286;75
260;20210417;1;30;39;0;10283;77
260;20210417;2;20;28;0;10282;81
260;20210417;3;20;21;0;10280;86
260;20210417;4;20;9;0;10280;93
260;20210417;5;20;1;1;10280;95
260;20210417;6;20;33;26;10280;91
260;20210417;7;20;63;82;10280;74
260;20210417;8;30;88;142;10278;61
260;20210417;9;40;96;217;10276;55
260;20210417;10;50;109;257;10273;49
260;20210417;11;50;112;269;10266;45
260;20210417;12;40;117;262;10261;47
260;20210417;13;50;110;218;10259;50
260;20210417;14;40;114;206;10254;49
260;20210417;15;40;113;180;10249;49
260;20210417;16;50;112;151;10247;49
260;20210417;17;50;102;85;10246;51
260;20210417;18;40;92;34;10247;58
260;20210417;19;30;80;3;10248;62
260;20210417;20;30;70;0;10249;72
260;20210417;21;20;59;0;10248;83
260;20210417;22;20;51;0;10247;90
260;20210417;23;20;46;0;10245;87
260;20210417;24;20;43;0;10244;89
260;20210418;1;20;33;0;10239;93
260;20210418;2;20;16;0;10237;97
260;20210418;3;10;4;0;10236;99
260;20210418;4;10;1;0;10235;99
260;20210418;5;0;13;1;10236;98
260;20210418;6;10;39;15;10238;98
260;20210418;7;10;50;40;10238;99
260;20210418;8;20;55;66;10236;97
260;20210418;9;20;81;149;10238;82
260;20210418;10;20;104;235;10235;66
260;20210418;11;20;122;264;10232;57
260;20210418;12;30;132;274;10228;51
260;20210418;13;40;142;287;10225;47
260;20210418;14;40;152;234;10224;44
260;20210418;15;30;151;187;10219;44
260;20210418;16;30;149;154;10218;46
260;20210418;17;30;144;93;10218;54
260;20210418;18;30;130;40;10221;61
260;20210418;19;20;110;5;10225;68
260;20210418;20;20;88;0;10225;77
260;20210418;21;20;83;0;10224;79
260;20210418;22;30;82;0;10223;76
260;20210418;23;20;73;0;10222;81
260;20210418;24;20;64;0;10218;86
260;20210419;1;20;63;0;10215;91
260;20210419;2;20;47;0;10212;94
260;20210419;3;20;51;0;10210;97
260;20210419;4;20;52;0;10209;98
260;20210419;5;20;52;1;10208;97
260;20210419;6;20;59;8;10208;99
260;20210419;7;20;67;19;10208;98
260;20210419;8;20;80;68;10207;92
260;20210419;9;20;101;120;10207;82
260;20210419;10;20;117;153;10207;78
260;20210419;11;30;123;154;10205;66
260;20210419;12;40;130;139;10203;64
260;20210419;13;30;138;209;10199;59
260;20210419;14;30;135;76;10197;60
260;20210419;15;30;130;90;10196;68
260;20210419;16;30;132;120;10195;66
260;20210419;17;20;130;87;10195;62
260;20210419;18;10;126;23;10194;63
260;20210419;19;10;100;4;10195;81
260;20210419;20;0;74;0;10195;94
260;20210419;21;10;62;0;10195;96
260;20210419;22;10;57;0;10195;97
260;20210419;23;10;49;0;10195;98
260;20210419;24;10;46;0;10192;96
260;20210420;1;10;53;0;10188;98
260;20210420;2;10;56;0;10186;96
260;20210420;3;10;42;0;10185;99
260;20210420;4;10;31;0;10183;99
260;20210420;5;10;29;2;10183;98
260;20210420;6;10;60;29;10185;93
260;20210420;7;10;99;84;10185;72
260;20210420;8;10;126;141;10184;60
260;20210420;9;10;146;194;10183;53
260;20210420;10;20;158;241;10182;46
260;20210420;11;10;156;139;10178;47
260;20210420;12;20;169;202;10174;43
260;20210420;13;20;163;142;10172;47
260;20210420;14;20;163;98;10169;46
260;20210420;15;20;165;150;10166;47
260;20210420;16;30;160;60;10166;47
260;20210420;17;20;158;40;10165;48
260;20210420;18;20;149;33;10164;53
260;20210420;19;30;127;5;10170;64
260;20210420;20;20;105;0;10173;74
260;20210420;21;20;97;0;10173;74
260;20210420;22;20;73;0;10172;85
260;20210420;23;20;73;0;10173;84
260;20210420;24;20;51;0;10171;93
260;20210421;1;10;42;0;10169;96
260;20210421;2;10;37;0;10168;98
260;20210421;3;20;53;0;10170;97
260;20210421;4;20;58;0;10169;96
260;20210421;5;20;59;3;10172;96
260;20210421;6;30;76;31;10175;90
260;20210421;7;30;93;74;10179;81
260;20210421;8;40;113;133;10183;72
260;20210421;9;50;120;188;10189;68
260;20210421;10;60;112;198;10194;73
260;20210421;11;60;108;135;10197;72
260;20210421;12;60;120;197;10198;61
260;20210421;13;60;124;232;10197;58
260;20210421;14;50;122;240;10199;54
260;20210421;15;60;112;214;10203;55
260;20210421;16;60;106;165;10206;52
260;20210421;17;70;95;110;10211;54
260;20210421;18;60;85;51;10216;58
260;20210421;19;50;73;5;10222;63
260;20210421;20;40;65;0;10229;63
260;20210421;21;30;59;0;10233;66
260;20210421;22;30;51;0;10236;68
260;20210421;23;20;38;0;10241;75
260;20210421;24;20;34;0;10243;79
260;20210422;1;10;42;0;10246;77
260;20210422;2;10;31;0;10248;83
260;20210422;3;10;34;0;10250;84
260;20210422;4;20;50;0;10251;72
260;20210422;5;20;51;2;10252;71
260;20210422;6;20;62;22;10259;64
260;20210422;7;30;68;48;10263;59
260;20210422;8;40;81;87;10267;57
260;20210422;9;40;80;113;10270;56
260;20210422;10;40;88;156;10270;53
260;20210422;11;40;100;257;10271;48
260;20210422;12;40;105;278;10270;50
260;20210422;13;40;110;267;10270;49
260;20210422;14;40;110;261;10269;48
260;20210422;15;40;107;205;10271;52
260;20210422;16;40;105;166;10272;51
260;20210422;17;50;96;105;10274;56
260;20210422;18;40;85;50;10275;60
260;20210422;19;40;74;8;10281;64
260;20210422;20;30;65;0;10284;68
260;20210422;21;10;35;0;10285;84
260;20210422;22;10;21;0;10286;94
260;20210422;23;10;10;0;10288;95
260;20210422;24;10;6;0;10288;98
260;20210423;1;10;-1;0;10289;98
260;20210423;2;0;-5;0;10289;99
260;20210423;3;10;-11;0;10291;99
260;20210423;4;10;-12;0;10293;98
260;20210423;5;10;-9;4;10299;97
260;20210423;6;10;32;42;10303;85
260;20210423;7;20;67;103;10305;69
260;20210423;8;30;75;145;10306;66
260;20210423;9;30;89;198;10305;60
260;20210423;10;30;107;250;10304;57
260;20210423;11;30;111;279;10303;53
260;20210423;12;40;120;290;10300;49
260;20210423;13;40;124;283;10297;50
260;20210423;14;40;127;258;10294;45
260;20210423;15;40;129;221;10291;43
260;20210423;16;40;127;170;10287;42
260;20210423;17;50;118;111;10286;50
260;20210423;18;40;108;52;10286;57
260;20210423;19;40;91;6;10289;64
260;20210423;20;40;80;0;10294;70
260;20210423;21;30;73;0;10292;76
260;20210423;22;30;66;0;10291;80
260;20210423;23;30;51;0;10291;84
260;20210423;24;20;45;0;10292;87
260;20210424;1;10;22;0;10290;94
260;20210424;2;10;33;0;10289;92
260;20210424;3;10;15;0;10289;98
260;20210424;4;10;7;0;10289;97
260;20210424;5;10;8;4;10289;97
260;20210424;6;10;41;36;10291;83
260;20210424;7;20;71;86;10292;68
260;20210424;8;40;86;151;10292;60
260;20210424;9;40;97;192;10291;59
260;20210424;10;40;108;218;10288;54
260;20210424;11;40;117;240;10283;49
260;20210424;12;40;112;203;10281;55
260;20210424;13;50;112;144;10281;55
260;20210424;14;50;118;128;10277;50
260;20210424;15;40;130;167;10271;41
260;20210424;16;60;127;158;10268;40
260;20210424;17;60;110;85;10271;39
260;20210424;18;50;106;48;10272;44
260;20210424;19;50;92;13;10273;48
260;20210424;20;40;79;0;10278;52
260;20210424;21;40;66;0;10282;60
260;20210424;22;40;59;0;10283;72
260;20210424;23;30;50;0;10283;77
260;20210424;24;20;54;0;10282;76
260;20210425;1;10;48;0;10282;79
260;20210425;2;20;54;0;10282;75
260;20210425;3;20;56;0;10280;73
260;20210425;4;20;59;0;10279;66
260;20210425;5;40;55;2;10280;64
260;20210425;6;30;56;12;10283;64
260;20210425;7;40;61;30;10286;63
260;20210425;8;40;65;59;10289;61
260;20210425;9;50;72;88;10288;62
260;20210425;10;50;78;104;10287;59
260;20210425;11;40;83;134;10283;58
260;20210425;12;40;88;179;10279;55
260;20210425;13;40;93;194;10280;53
260;20210425;14;40;98;269;10276;51
260;20210425;15;40;106;216;10270;50
260;20210425;16;40;98;171;10267;51
260;20210425;17;40;93;115;10265;52
260;20210425;18;50;86;56;10262;57
260;20210425;19;40;75;11;10262;63
260;20210425;20;30;67;0;10262;67
260;20210425;21;30;62;0;10260;70
260;20210425;22;40;54;0;10258;71
260;20210425;23;30;46;0;10257;75
260;20210425;24;30;39;0;10257;79
260;20210426;1;30;33;0;10251;82
260;20210426;2;30;29;0;10247;84
260;20210426;3;20;25;0;10242;86
