;Overig;Temperatuur;Overig;Overig;Vochtigheid;Overig;Luchtflow;Luchtflow;Overig;Overig;Overig;Overig;Overig;Temperatuur;Temperatuur;Overig;Temperatuur;Overig;Overig;Overig;Overig;Overig;Overig;Efficiëntie;Energie;Temperatuur;Temperatuur;Overig;Overdruk;Temperatuur;Cascade;Overig;Vochtigheid;Sproeinozzles;Temperatuur;Temperatuur;Vochtigheid;Water;Temperatuur;Cascade;Cascade;Cascade;Energie;Cascade;Efficiëntie;Energie;Overig;Efficiëntie;Energie;Efficiëntie;Toevoer;Energie;Energie
;wind__m_s_1;temp_outdoor__degC;sol_ghi__W_m_2;Air_outdoor__Pa;humidity_outdoor_rel__0;occupancy__perc;air_flow_office_set__m3_s_1;air_flow_office__m3_s_1;tijd met tijdzone;azimut;elevatie;instralingsfactor;solar_chimney__W_m_2;temp_air_chimney_out__degC;temp_air_chimney_average__degC;chimney_draft__Pa;temp_air_heat_recovery_in__degC;wind_ventec_inflow__m_s_1;wind_venturi_accelerated__m_s_1;ejector__m_s_1;wind_venturi_pressure_coefficient__0;venturi_draft__Pa;exhaust_fan__Pa;eta_fan_exh__W0;e_fan_exh__W;temp_overpressure_in__degC;temp_overpressure_out__degC;wind_overpressure_inflow__m_s_1;overpressure_room_gain__Pa;temp_air_cascade_in__degC;cascade_air__m_s_1;total_droplet_velocity__m_s_1;humidity_cascade_in_abs__gr_kg_1;nozzles__0;temp_air_cascade_out__degC;temp_water_cascade_out__degC;humidity_cascade_out_abs__gr_kg_1;water_cascade__kg_s_1;temp_air_cascade_average__degC;cascade_gain_hydro__Pa;cascade_gain_therm__Pa;cascade_gain__Pa;e_cascade_water_pump__W;cascade_heat_pump_is_heating__sign;cop_cascade_heat_pump__W0;e_cascade_heat_pump__W;post_cascade_heat_pump_is_heating__sign;cop_post_cascade_heat_pump__W0;e_post_cascade_heat_pump__W;eta_fan_supply__W0;supply_fan__Pa;e_fan_supply__W;e__ewf_total__W
34;2,0;5,6000000000000005;211,11111111111111;101390,0;0,81;90;18,0;18,0;2023-01-02 10:00:00+01:00;142,46717345950663;6,756879107701806;0,7874964908470005;166,2492591788112;21,218193817711693;21,109096908855847;7,75184959034572;21,218193817711693;1,169774772080012;1,462218465100015;2,4691358024691357;0,9196510787751246;1,1846898394881238;93,43284024914242;0,704;2388,9078472792094;5,6000000000000005;5,6000000000000005;2,0468596352789015;0,0;13,409096908855847;5,333333333333333;6,507154333333332;4,736527806393853;26,0;12,670330224802779;11,693497937163992;6,875770999541868;18,2;12,79345800547829;96,8574668814525;3,7253664963843978;100,58283337783689;4413,532517333334;1,0;4,5;22108,569840552587;1,0;4,5;25868,831374665762;0,704;49,41716662216311;1263,5071011348523;56043,34868096575
35;3,0;6,300000000000001;238,88888888888889;101390,0;0,75;90;18,0;18,0;2023-01-02 11:00:00+01:00;155,6087546494902;11,420274226539206;0,892715052625384;213,25970701606394;21,2922711202366;21,1461355601183;7,400964994995867;21,2922711202366;1,7546621581200177;2,1933276976500222;2,4691358024691357;0,7017541296777972;2,033991221757332;94,63302622676147;0,704;2419,594420570606;6,300000000000001;6,300000000000001;3,0702894529183515;4,543658470506205;13,7961355601183;5,333333333333333;6,507154333333332;4,5925148238254225;28,0;12,794992255602086;11,728024025712966;6,92382416153096;19,599999999999998;12,961849473021452;104,30804125694883;3,4393881421520076;107,74742939910084;4753,0350186666665;1,0;4,5;23180,037897282724;1,0;4,5;25263,754289293935;0,704;37,708912130392946;964,1483215157288;56580,569947329655
36;3,0;5,300000000000001;147,22222222222223;101400,0;0,77;50;10,0;10,0;2023-01-02 12:00:00+01:00;169,48078772946184;14,155954733396868;0,9533377301079197;140,35249915477706;21,313078536276144;21,156539268138072;7,932770223099675;21,313078536276144;1,7546621581200177;2,1933276976500222;1,3717421124828533;0,3858775759593985;1,118442441563942;93,18567221846426;0,5333333333333333;1747,231354096205;5,300000000000001;5,300000000000001;3,0702894529183515;4,543658470506205;13,306539268138073;2,962962962962963;4,136783962962962;4,414194545659021;11,0;12,231618710137365;11,09687904788666;6,873523857613031;7,699999999999999;12,410772136470815;64,45857644989152;3,6914528446097576;68,15002929450128;1867,2637573333332;1,0;4,5;13624,99268667668;1,0;4,5;15554,56833436548;0,5333333333333333;77,3063122349925;1449,4933544061096;34243,549486877804
37;3,0;3,5;88,88888888888889;101430,0;0,86;50;10,0;10,0;2023-01-02 13:00:00+01:00;183,72339816175653;14,700274411238723;0,9652248134968137;85,79776119971676;21,15637216816332;21,078186084081658;8,8536573550323;21,15637216816332;1,7546621581200177;2,1933276976500222;1,3717421124828533;0,3858775759593985;1,118442441563942;92,26478508653165;0,5333333333333333;1729,9647203724685;3,5;3,5;3,0702894529183515;4,543658470506205;12,32818608408166;2,962962962962963;4,136783962962962;4,372240586622271;11,0;11,813797176269867;10,912164134748608;6,822382596438441;7,699999999999999;11,899528660905165;64,45857644989152;4,396734562904904;68,85531101279643;1867,2637573333332;1,0;4,5;14947,42011191801;1,0;4,5;16681,233385362164;0,5333333333333333;76,60103051669735;1436,2693221880752;36662,15129717405
38;2,0;3,8000000000000003;50,0;101480,0;0,88;80;16,0;16,0;2023-01-02 14:00:00+01:00;197,83235832486895;12,999195098109126;0,9275610189791809;46,37805094895904;21,031518857522755;21,015759428761378;8,663558204223529;21,031518857522755;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;92,4395932729363;0,6613333333333333;2236,44177273233;3,8000000000000003;3,8000000000000003;2,0468596352789015;0,0;12,415759428761378;4,7407407407407405;5,914561740740741;4,56496104653362;23,0;12,127026690583298;11,435512999885521;6,8869579660862055;16,099999999999998;12,175148813612976;94,26622863581883;4,374993815817624;98,64122245163645;3904,2787653333326;1,0;4,5;23419,46646589146;1,0;4,5;25338,564862976204;0,6613333333333333;51,35877754836355;1242,551069718473;56141,302936651795
39;2,0;2,7;5,555555555555555;101510,0;0,91;80;16,0;16,0;2023-01-02 15:00:00+01:00;211,35723867134695;9,21942837531472;0,8429082085219297;4,682823380677387;20,95571821104053;20,977859105520267;9,23591179741427;20,95571821104053;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;91,86723967974557;0,6613333333333333;2222,594508380941;2,7;2,7;2,0468596352789015;0,0;11,827859105520265;4,7407407407407405;5,914561740740741;4,383344212407386;25,0;11,851506543896761;11,341599539346555;6,922128679694987;17,5;11,847565304167343;102,46329199545528;4,803056697242886;107,26634869269816;4243,781266666667;1,0;4,5;26984,01816201005;1,0;4,5;26527,27878011248;0,6613333333333333;42,73365130730184;1033,8786606605283;61011,55137783066
40;2,0;1,6;0,0;101540,0;0,9400000000000001;80;16,0;16,0;2023-01-02 16:00:00+01:00;224,06305457130549;3,7354188010957046;0,7170482995551409;0,0;20,944346864042053;20,972173432021027;9,82825650407602;20,944346864042053;1,169774772080012;1,462218465100015;2,1947873799725652;0,8563544754133843;1,1031514771598396;91,27489497308382;0,6613333333333333;2208,2635880584794;1,6;1,6;2,0468596352789015;0,0;11,272173432021026;4,7407407407407405;5,914561740740741;4,201393261857734;26,0;11,60874761768451;11,235446193560401;6,891001131026906;18,2;11,552651920073929;106,56182367527347;5,25213565540904;111,81395933068251;4413,532517333334;1,0;4,5;29859,701087957274;1,0;4,5;27574,6465227911;0,6613333333333333;38,18604066931749;923,8558226447781;64979,99953878496
41;2,0;1,7000000000000002;0,0;101570,0;0,92;50;10,0;10,0;2023-01-02 17:00:00+01:00;235,9687121474654;-3,3811012132382103;0,5586713825618895;0,0;20,911970545691382;20,95598527284569;9,766292846057885;20,911970545691382;1,169774772080012;1,462218465100015;1,3717421124828533;0,6037745250567259;0,7777792705132837;91,0114864244554;0,5333333333333333;1706,4653704585387;1,7000000000000002;1,7000000000000002;2,0468596352789015;0,0;11,305985272845692;2,962962962962963;4,136783962962962;4,1401930999932075;12,0;11,355704369908777;10,709239424277152;6,824586726100022;8,399999999999999;11,347417853731596;70,3184470362453;5,092878927521088;75,41132596376639;2037,0150079999994;1,0;4,5;17891,145531138867;1,0;4,5;17916,490817554986;0,5333333333333333;74,58867403623361;1398,5376381793803;40949,65436533177
42;3,0;2,7;0,0;101630,0;0,85;42;8,4;8,4;2023-01-02 18:00:00+01:00;247,29930834590726;-11,490329792987026;0,3781827577176339;0,0;20,901033321216346;20,950516660608173;9,222952871764738;20,901033321216346;1,7546621581200177;2,1933276976500222;1,1522633744855968;0,292180065707795;0,8468659658547334;91,62391309409;0,4992;1541,7485376409377;2,7;2,7;3,0702894529183515;4,543658470506205;11,800516660608174;2,488888888888889;3,6627098888888887;4,094332506094812;9,0;11,429364657242273;10,57983750018199;6,781574686373581;6,3;11,491223324469923;59,56495999364649;4,621733080039347;64,18669307368583;1527,761256;1,0;4,5;14176,343858933978;1,0;4,5;14883,005941326552;0,4992;81,26964845580795;1367,5181230544608;33496,37771695593
43;2,0;1,8;0,0;101690,0;0,92;33;6,6;6,6;2023-01-02 19:00:00+01:00;258,43505979336453;-20,2353083045177;0,18810495265616184;0,0;20,868327562870945;20,934163781435473;9,701697428681321;20,868327562870945;1,169774772080012;1,462218465100015;0,9053497942386831;0,38047652547172667;0,49012792383220444;90,78843049515089;0,4608;1300,355124279505;1,8;1,8;2,0468596352789015;0,0;11,334163781435473;1,9555555555555555;3,129376555555555;4,168552773411702;6,0;11,101950536695599;10,244256022043308;6,716338823837391;4,199999999999999;11,140652744152245;46,47766397488687;4,932728983435671;51,41039295832255;1018,5075039999997;1,0;4,5;10761,363950186078;1,0;4,5;12276,490820740339;0,4608;98,58960704167745;1412,0907258573593;26768,808125063282
44;2,0;1,8;0,0;101710,0;0,92;25;5,0;5,0;2023-01-02 20:00:00+01:00;269,90923910268003;-29,329836801124785;0,0013810199717744364;0,0;20,827284193359773;20,913642096679887;9,691968530842248;20,827284193359773;1,169774772080012;1,462218465100015;0,6858710562414266;0,23127723022381136;0,29793015098294917;90,6059616201407;0,4266666666666667;1061,7886127360239;1,8;1,8;2,0468596352789015;0,0;11,313642096679887;1,4814814814814814;2,655302481481481;4,168552773411702;4,0;10,90422661940267;9,973129396466772;6,694115103491978;2,8;10,972462532282204;36,51714836366484;4,846776406896327;41,36392477056116;679,0050026666667;1,0;4,5;7880,087665447215;1,0;4,5;9566,955302316803;0,4266666666666667;108,63607522943883;1273,0790065949861;20460,915589761695
45;2,0;2,2;0,0;101740,0;0,87;17;3,4;3,75;2023-01-02 21:00:00+01:00;282,4767448258992;-38,41598706143995;0,0;0,0;20,776351340652766;20,888175670326383;9,46328041193793;20,776351340652766;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,635494360444;0,4;849,7077596291624;2,2;2,2;2,0468596352789015;0,0;11,488175670326385;1,1111111111111112;2,284932111111111;4,050883941484004;3,0;10,724720292440882;9,824870294869632;6,812432629251451;2,0999999999999996;10,851962855421798;31,827228321736182;4,567037279692337;36,39426560142852;509,25375199999985;1,0;4,5;6199,54658692388;1,0;4,5;7356,7325266183325;0,4;113,60573439857149;1065,0537599866077;15980,294385157982
46;2,0;1,2000000000000002;0,0;101770,0;0,92;8;1,6;3,75;2023-01-02 22:00:00+01:00;297,25541080329333;-47,014808805115734;0,0;0,0;20,764137438521328;20,882068719260666;10,003101634845004;20,764137438521328;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,09567313753692;0,4;844,6469356644085;1,2000000000000002;1,2000000000000002;2,0468596352789015;0,0;10,982068719260663;1,1111111111111112;2,284932111111111;4,000905236926283;3,0;10,533470068844622;9,687891556562475;6,762294379306678;2,0999999999999996;10,608236510580628;31,827228321736182;4,988627981407724;36,8158563031439;509,25375199999985;1,0;4,5;6467,002139426548;1,0;4,5;7550,123955842939;0,4;113,1841436968561;1061,1013471580259;16432,12813009192
47;3,0;1,6;0,0;101790,0;0,91;0;0,0;3,75;2023-01-02 23:00:00+01:00;315,82521088319186;-54,37333626739169;0,0;0,0;20,769024834855188;20,884512417427594;9,786699520268408;20,769024834855188;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;89,80398280049997;0,4;841,9123387546872;1,6;1,6;3,0702894529183515;4,543658470506205;11,184512417427593;1,1111111111111112;2,284932111111111;4,067306242862275;3,0;10,625355212294798;9,767976349578461;6,80363108680824;2,0999999999999996;10,71854807981693;31,827228321736182;4,826108124997096;36,65333644673328;509,25375199999985;1,0;4,5;6310,633911569734;1,0;4,5;7457,2100816408865;0,4;108,8030050827605;1020,0281726508797;16139,038256616188
48;2,0;1,7000000000000002;0,0;101790,0;0,9;0;0,0;3,75;2023-01-03 00:00:00+01:00;339,5963930251197;-59,28609916548379;0,0;0,0;20,770246305117254;20,885123152558627;9,732697844102049;20,770246305117254;1,169774772080012;1,462218465100015;0,51440329218107;0,0766768844882243;0,09877477238192406;90,36607692827988;0,4;847,1819712026238;1,7000000000000002;1,7000000000000002;2,0468596352789015;0,0;11,235123152558629;1,1111111111111112;2,284932111111111;4,050188902167268;3,0;10,637152520907772;9,769632915122793;6,798493136345364;2,0999999999999996;10,736814292849582;31,827228321736182;4,780801674020277;36,60802999575646;509,25375199999985;1,0;4,5;6307,399412125574;1,0;4,5;7445,280692326898;0,4;113,39197000424355;1063,0497187897831;16172,165546444881
49;3,0;1,7000000000000002;0,0;101800,0;0,89;0;0,0;3,75;2023-01-03 01:00:00+01:00;7,1904753600007325;-60,34591449719568;0,0;0,0;20,770246305137597;20,8851231525688;9,732697844106866;20,770246305137597;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;89,85798447666151;0,4;842,4186044687016;1,7000000000000002;1,7000000000000002;3,0702894529183515;4,543658470506205;11,2351231525688;1,1111111111111112;2,284932111111111;4,005186803254299;3,0;10,622236122187694;9,745126506625706;6,777835580021327;2,0999999999999996;10,724383960584543;31,827228321736182;4,774434633050878;36,60166295478706;509,25375199999985;1,0;4,5;6355,248991596421;1,0;4,5;7460,36409256098;0,4;108,85467857470672;1020,5126116378756;16187,79805226398
50;3,0;1,8;0,0;101780,0;0,9;0;0,0;3,75;2023-01-03 02:00:00+01:00;33,28761878089918;-57,14971396138685;0,0;0,0;20,771467622174487;20,885733811087242;9,678735622162204;20,771467622174487;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;89,91194669860617;0,4;842,9245002994328;1,8;1,8;3,0702894529183515;4,543658470506205;11,285733811087244;1,1111111111111112;2,284932111111111;4,07793206094623;3,0;10,663816639052662;9,795711250304787;6,8139532605549515;2,0999999999999996;10,767469501058425;31,827228321736182;4,741878277283925;36,56910659902011;509,25375199999985;1,0;4,5;6256,480593404891;1,0;4,5;7418,318047159279;0,4;108,88723493047368;1020,8178274731907;16047,794720336793
51;3,0;1,4000000000000001;0,0;101770,0;0,9400000000000001;0;0,0;3,75;2023-01-03 03:00:00+01:00;54,287286516058884;-50,79416964586363;0,0;0,0;20,766581438042046;20,883290719021023;9,894821408677782;20,766581438042046;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;89,6958609120906;0,4;840,8986960508493;1,4000000000000001;1,4000000000000001;3,0702894529183515;4,543658470506205;11,083290719021024;1,1111111111111112;2,284932111111111;4,144298199130844;3,0;10,615915269259537;9,787929340503563;6,83353987647268;2,0999999999999996;10,693811177553117;31,827228321736182;4,9228805721237;36,75010889385988;509,25375199999985;1,0;4,5;6271,675031688774;1,0;4,5;7466,755712705045;0,4;108,70623263563391;1019,1209309590678;16107,704123403739
52;3,0;1,3;0,0;101750,0;0,93;0;0,0;3,75;2023-01-03 04:00:00+01:00;70,68222888729073;-42,67421664423489;0,0;0,0;20,765359513203702;20,882679756601853;9,948941707788169;20,765359513203702;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;89,64174061298021;0,4;840,3913182466895;1,3;1,3;3,0702894529183515;4,543658470506205;11,032679756601851;1,1111111111111112;2,284932111111111;4,072218165278426;3,0;10,57456729796194;9,737713579734356;6,797731093397161;2,0999999999999996;10,650919374401925;31,827228321736182;4,955684073476572;36,782912395212755;509,25375199999985;1,0;4,5;6369,722978449344;1,0;4,5;7508,566608997962;0,4;108,67342913428104;1018,8133981338848;16246,748055827882
53;3,0;1,5;0,0;101730,0;0,92;0;0,0;3,75;2023-01-03 05:00:00+01:00;84,15119326992719;-33,747551712558206;0,0;0,0;20,767803212206733;20,883901606103365;9,840740693991807;20,767803212206733;1,7546621581200177;2,1933276976500222;0,51440329218107;-0,1412200646091032;-0,40931767923161705;89,74994162677658;0,4;841,4057027510304;1,5;1,5;3,0702894529183515;4,543658470506205;11,133901606103366;1,1111111111111112;2,284932111111111;4,083978376737813;3,0;10,613408044553754;9,766075562895642;6,808565187248396;2,0999999999999996;10,70015697147869;31,827228321736182;4,87138918995555;36,69861751169173;509,25375199999985;1,0;4,5;6314,345260927494;1,0;4,5;7469,291007880764;0,4;108,75772401780205;1019,6036626668941;16153,899386226181
54;4,0;2,5;0,0;101700,0;0,77;0;0,0;3,75;2023-01-03 06:00:00+01:00;96,04064518787686;-24,601571853060847;0,09568129916174786;0,0;20,780012477118927;20,890006238559465;9,302101158903676;20,780012477118927;2,339549544160024;2,92443693020003;0,51440329218107;-0,2958204103446903;-1,5242973885936422;89,17360145250268;0,4;836,0025136172126;2,5;2,5;4,093719270557803;8,077615058677702;11,640006238559463;1,1111111111111112;2,284932111111111;3,6590565845683805;3,0;10,647027978578409;9,644211450339741;6,640783664540036;2,0999999999999996;10,812524355241917;31,827228321736182;4,383694076333286;36,21092239806947;509,25375199999985;1,0;4,5;6552,289002829976;1,0;4,5;7435,294670678091;0,4;105,71146254325282;991,0449613429952;16323,884900468274
55;4,0;2,7;0,0;101730,0;0,6900000000000001;0;0,0;3,75;2023-01-03 07:00:00+01:00;107,26074681519873;-15,638856021962468;0,28573609199677946;0,0;20,78245243408583;20,891226217042913;9,194843943420606;20,78245243408583;2,339549544160024;2,92443693020003;0,51440329218107;-0,2958204103446903;-1,5242973885936422;89,28085866798575;0,4;837,0080500123664;2,7;2,7;4,093719270557803;8,077615058677702;11,741226217042914;1,1111111111111112;2,284932111111111;3,3236346225946125;3,0;10,570360607265043;9,482898811768013;6,492530310964516;2,0999999999999996;10,765504875561355;31,827228321736182;4,251045880871314;36,078274202607496;509,25375199999985;1,0;4,5;6867,257306729227;1,0;4,5;7512,820397102787;0,4;105,84411073871479;992,2885381754511;16718,62804401983
56;4,0;3,0;38,888888888888886;101770,0;0,7000000000000001;60;12,0;12,0;2023-01-03 08:00:00+01:00;118,439243179361;-7,186073362314858;0,4724858937412019;18,37445142326896;20,97390399013727;20,986951995068637;9,078760133802394;20,97390399013727;2,339549544160024;2,92443693020003;1,646090534979424;0,32925683484488255;1,696587916113919;92,61782778231152;0,5760000000000001;1929,5380787981567;3,0;3,0;4,093719270557803;8,077615058677702;11,986951995068635;3,5555555555555554;4,729376555555556;3,4408979004376636;19,0;11,606760130496719;10,894235571641062;6,864511613471818;13,299999999999999;11,670125441258705;97,38690697521817;4,5502576965720145;101,93716467179019;3225,2737626666662;1,0;4,5;26039,97651061678;1,0;4,5;20687,41605613524;0,5760000000000001;39,98522026953211;833,0254222819188;52715,22983049876
57;5,0;3,4000000000000004;86,11111111111111;101780,0;0,68;60;12,0;12,0;2023-01-03 09:00:00+01:00;130,0275114437773;0,7697597555655022;0,6430973212279959;55,37782488352187;21,060766729752203;21,0303833648761;8,88460215382205;21,060766729752203;2,92443693020003;3,6555461627500376;1,646090534979424;0,20933949036862626;1,6854379134043815;92,80083575958234;0,5760000000000001;1933,3507449912984;3,4000000000000004;3,4000000000000004;5,1171490881972534;12,621273529183908;12,230383364876102;3,5555555555555554;4,729376555555556;3,4339439491761237;19,0;11,688129365046436;10,926685957207196;6,8690688599858705;13,299999999999999;11,778505031684713;97,38690697521817;4,389179129339951;101,77608610455812;3225,2737626666662;1,0;4,5;25638,693600466602;1,0;4,5;20424,11931713301;0,5760000000000001;35,60264036625799;741,7216742970413;51963,15909955462
